Author,Repo,ascl-id,repo_date,Language,Bytes
EdoardoCarlesi,cmbeasy,1007.004,2013-04-13T10:55:00Z,C++,2313919
EdoardoCarlesi,cmbeasy,1007.004,2013-04-13T10:55:00Z,C,20287
EdoardoCarlesi,cmbeasy,1007.004,2013-04-13T10:55:00Z,Objective-C,4294
daddeptr,Needlets,1010.004,2014-02-24T18:28:03Z,Fortran,63589
daddeptr,Needlets,1010.004,2014-02-24T18:28:03Z,IDL,7343
daddeptr,Needlets,1010.004,2014-02-24T18:28:03Z,Perl,1782
piernik-dev,piernik,1010.005,2013-06-14T11:31:14Z,Fortran,2863809
piernik-dev,piernik,1010.005,2013-06-14T11:31:14Z,Python,120477
piernik-dev,piernik,1010.005,2013-06-14T11:31:14Z,Shell,24446
piernik-dev,piernik,1010.005,2013-06-14T11:31:14Z,Roff,7201
piernik-dev,piernik,1010.005,2013-06-14T11:31:14Z,Gnuplot,5025
piernik-dev,piernik,1010.005,2013-06-14T11:31:14Z,Makefile,4482
piernik-dev,piernik,1010.005,2013-06-14T11:31:14Z,C,3171
piernik-dev,piernik,1010.005,2013-06-14T11:31:14Z,Perl,1060
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Fortran,98837524
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,TeX,28588713
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,C,27631397
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Tcl,7620923
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,HTML,6488997
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Perl,3304262
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Shell,3156703
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,PostScript,2682224
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Makefile,1867008
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,C++,1634877
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Emacs Lisp,1283122
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Python,1196629
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Clean,1016354
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,M4,778622
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,GAP,237324
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Arc,187478
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Java,174127
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Pascal,125699
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Raku,101510
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Yacc,77904
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Assembly,77446
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Objective-C,75746
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Common Lisp,60421
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,IDL,55738
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Lex,50209
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,PHP,31858
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Awk,26816
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Roff,24929
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Forth,19595
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Batchfile,17262
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,XSLT,16263
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,CSS,15087
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,CWeb,13874
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,NASL,12805
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Logos,12422
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Cool,11112
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,DIGITAL Command Language,10218
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Groovy,8634
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Faust,4704
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Prolog,4616
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Pawn,4354
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,Rich Text Format,2552
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,SourcePawn,1994
Starlink,starlink,1407.002,2012-07-24T18:15:25Z,sed,1961
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,C,3406183
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,Shell,37841
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,MATLAB,35781
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,M4,22778
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,Makefile,16597
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,IDL,13876
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,C++,2994
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,Prolog,2622
PrincetonUniversity,Athena-Cversion,1010.014,2017-05-23T15:23:19Z,Python,2210
evanoconnor,GR1D,1010.022,2014-11-10T19:37:42Z,Fortran,579661
evanoconnor,GR1D,1010.022,2014-11-10T19:37:42Z,Makefile,3487
mariogrs,Simfast21,1010.025,2014-06-27T16:41:45Z,C,233206
mariogrs,Simfast21,1010.025,2014-06-27T16:41:45Z,C++,3096
mariogrs,Simfast21,1010.025,2014-06-27T16:41:45Z,Shell,1859
mariogrs,Simfast21,1010.025,2014-06-27T16:41:45Z,Makefile,1485
eggplantbren,DNest4,1010.029,2015-12-09T21:46:21Z,C++,156462
eggplantbren,DNest4,1010.029,2015-12-09T21:46:21Z,TeX,106502
eggplantbren,DNest4,1010.029,2015-12-09T21:46:21Z,Python,94277
eggplantbren,DNest4,1010.029,2015-12-09T21:46:21Z,Makefile,6720
eggplantbren,DNest4,1010.029,2015-12-09T21:46:21Z,C,1164
eggplantbren,DNest4,1010.029,2015-12-09T21:46:21Z,R,779
eggplantbren,DNest4,1010.029,2015-12-09T21:46:21Z,Julia,608
eggplantbren,DNest4,1010.029,2015-12-09T21:46:21Z,Shell,83
jobovy,extreme-deconvolution,1010.032,2014-01-17T22:37:24Z,Python,88175
jobovy,extreme-deconvolution,1010.032,2014-01-17T22:37:24Z,C,67887
jobovy,extreme-deconvolution,1010.032,2014-01-17T22:37:24Z,IDL,20989
jobovy,extreme-deconvolution,1010.032,2014-01-17T22:37:24Z,R,10570
jobovy,extreme-deconvolution,1010.032,2014-01-17T22:37:24Z,Makefile,5410
jobovy,extreme-deconvolution,1010.032,2014-01-17T22:37:24Z,Shell,27
fwhigh,stellar-locus-regression,1010.035,2015-03-14T15:51:39Z,IDL,193092
fwhigh,stellar-locus-regression,1010.035,2015-03-14T15:51:39Z,C++,17706
fwhigh,stellar-locus-regression,1010.035,2015-03-14T15:51:39Z,Prolog,1979
fwhigh,stellar-locus-regression,1010.035,2015-03-14T15:51:39Z,Makefile,1139
fwhigh,stellar-locus-regression,1010.035,2015-03-14T15:51:39Z,Shell,705
cconroy20,fsps,1010.043,2015-04-16T20:10:57Z,Ruby,50009073
cconroy20,fsps,1010.043,2015-04-16T20:10:57Z,Fortran,236631
cconroy20,fsps,1010.043,2015-04-16T20:10:57Z,sed,62354
cconroy20,fsps,1010.043,2015-04-16T20:10:57Z,Prolog,9227
cconroy20,fsps,1010.043,2015-04-16T20:10:57Z,IDL,3100
cconroy20,fsps,1010.043,2015-04-16T20:10:57Z,Makefile,2047
cconroy20,fsps,1010.043,2015-04-16T20:10:57Z,TeX,391
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,Fortran,6375404
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,Jupyter Notebook,6355176
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,Shell,685466
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,Python,573152
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,Makefile,112958
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,Roff,22007
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,Gnuplot,11897
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,C++,1148
amrex-astro,MAESTRO,1010.044,2015-01-21T02:40:36Z,Forth,451
teuben,nemo,1010.051,2017-12-21T12:51:18Z,C,9443766
teuben,nemo,1010.051,2017-12-21T12:51:18Z,C++,4169733
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Fortran,2716916
teuben,nemo,1010.051,2017-12-21T12:51:18Z,TeX,594453
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Shell,461218
teuben,nemo,1010.051,2017-12-21T12:51:18Z,PostScript,362228
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Makefile,355280
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Roff,255187
teuben,nemo,1010.051,2017-12-21T12:51:18Z,HTML,100896
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Perl,69255
teuben,nemo,1010.051,2017-12-21T12:51:18Z,NASL,52588
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Assembly,52282
teuben,nemo,1010.051,2017-12-21T12:51:18Z,PHP,51340
teuben,nemo,1010.051,2017-12-21T12:51:18Z,M4,45578
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Python,35225
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Jupyter Notebook,32878
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Yacc,26738
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Forth,23177
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Objective-C,17496
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Tcl,10639
teuben,nemo,1010.051,2017-12-21T12:51:18Z,QMake,5945
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Batchfile,4047
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Module Management System,866
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Awk,608
teuben,nemo,1010.051,2017-12-21T12:51:18Z,DIGITAL Command Language,485
teuben,nemo,1010.051,2017-12-21T12:51:18Z,Ruby,456
teuben,nemo,1010.051,2017-12-21T12:51:18Z,AMPL,416
gbrammer,eazy-photoz,1010.052,2015-04-21T02:08:02Z,C,242272
gbrammer,eazy-photoz,1010.052,2015-04-21T02:08:02Z,sed,219348
gbrammer,eazy-photoz,1010.052,2015-04-21T02:08:02Z,Python,15305
gbrammer,eazy-photoz,1010.052,2015-04-21T02:08:02Z,IDL,9055
gbrammer,eazy-photoz,1010.052,2015-04-21T02:08:02Z,Prolog,2735
gbrammer,eazy-photoz,1010.052,2015-04-21T02:08:02Z,Makefile,577
low-sky,cprops,1102.012,2012-06-25T16:28:25Z,IDL,123577
low-sky,cprops,1102.012,2012-06-25T16:28:25Z,Prolog,79214
andreimesinger,21cmFAST,1102.023,2016-08-16T14:25:08Z,C,557508
andreimesinger,21cmFAST,1102.023,2016-08-16T14:25:08Z,Python,39652
andreimesinger,21cmFAST,1102.023,2016-08-16T14:25:08Z,MATLAB,15459
andreimesinger,21cmFAST,1102.023,2016-08-16T14:25:08Z,C++,6209
andreimesinger,21cmFAST,1102.023,2016-08-16T14:25:08Z,Makefile,3247
andreimesinger,21cmFAST,1102.023,2016-08-16T14:25:08Z,Perl,1080
bwoshea,ZEUS-MP_2,1102.028,2017-06-14T10:17:30Z,Fortran,1506931
bwoshea,ZEUS-MP_2,1102.028,2017-06-14T10:17:30Z,HTML,116400
bwoshea,ZEUS-MP_2,1102.028,2017-06-14T10:17:30Z,Prolog,114259
bwoshea,ZEUS-MP_2,1102.028,2017-06-14T10:17:30Z,C,10985
bwoshea,ZEUS-MP_2,1102.028,2017-06-14T10:17:30Z,IDL,2972
galtay,sphray,1103.009,2015-09-09T02:06:34Z,Fortran,1373595
galtay,sphray,1103.009,2015-09-09T02:06:34Z,Mathematica,326048
galtay,sphray,1103.009,2015-09-09T02:06:34Z,C,107356
galtay,sphray,1103.009,2015-09-09T02:06:34Z,IDL,80788
galtay,sphray,1103.009,2015-09-09T02:06:34Z,C++,80307
galtay,sphray,1103.009,2015-09-09T02:06:34Z,Python,34668
galtay,sphray,1103.009,2015-09-09T02:06:34Z,Shell,17803
galtay,sphray,1103.009,2015-09-09T02:06:34Z,Prolog,7675
galtay,sphray,1103.009,2015-09-09T02:06:34Z,Makefile,5894
kd0kfo,cosmology,1712.008,2012-11-03T20:34:27Z,C++,205920
kd0kfo,cosmology,1712.008,2012-11-03T20:34:27Z,Shell,52009
kd0kfo,cosmology,1712.008,2012-11-03T20:34:27Z,C,11715
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,C++,1991040
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Fortran,1639768
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Python,434766
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Jupyter Notebook,403435
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Shell,126169
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,C,107856
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Roff,77066
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Makefile,45060
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,TeX,18151
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Gnuplot,17495
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Modula-3,12941
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Macaulay2,5730
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Lua,2984
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,Objective-C,2836
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,GAP,2361
AMReX-Astro,Castro,1105.010,2015-01-21T20:10:37Z,HTML,1372
cosmicrays,DRAGON,1106.011,2016-07-27T15:07:10Z,C++,860608
cosmicrays,DRAGON,1106.011,2016-07-27T15:07:10Z,Shell,287185
cosmicrays,DRAGON,1106.011,2016-07-27T15:07:10Z,C,256589
cosmicrays,DRAGON,1106.011,2016-07-27T15:07:10Z,Fortran,86724
cosmicrays,DRAGON,1106.011,2016-07-27T15:07:10Z,Makefile,57351
cosmicrays,DRAGON,1106.011,2016-07-27T15:07:10Z,M4,7753
zgazak,TAP,1106.014,2015-02-26T21:54:04Z,IDL,346739
zgazak,TAP,1106.014,2015-02-26T21:54:04Z,Prolog,24400
auckland-cosmo,defrost-mpi,1106.022,2018-08-17T11:38:33Z,Fortran,99673
auckland-cosmo,defrost-mpi,1106.022,2018-08-17T11:38:33Z,Makefile,7511
auckland-cosmo,defrost-mpi,1106.022,2018-08-17T11:38:33Z,Assembly,5569
auckland-cosmo,defrost-mpi,1106.022,2018-08-17T11:38:33Z,PHP,1988
sherpa,sherpa,1107.005,2014-04-14T21:13:46Z,Python,4197368
sherpa,sherpa,1107.005,2014-04-14T21:13:46Z,C++,1006152
sherpa,sherpa,1107.005,2014-04-14T21:13:46Z,C,280634
sherpa,sherpa,1107.005,2014-04-14T21:13:46Z,Jupyter Notebook,79354
sherpa,sherpa,1107.005,2014-04-14T21:13:46Z,Shell,6691
lime-rt,lime,1107.012,2014-11-07T07:59:20Z,C,860278
lime-rt,lime,1107.012,2014-11-07T07:59:20Z,Python,102025
lime-rt,lime,1107.012,2014-11-07T07:59:20Z,C++,4786
lime-rt,lime,1107.012,2014-11-07T07:59:20Z,Makefile,4545
lime-rt,lime,1107.012,2014-11-07T07:59:20Z,Shell,3777
ahwkuepper,mcluster,1107.015,2013-05-16T17:52:30Z,Fortran,211213
ahwkuepper,mcluster,1107.015,2013-05-16T17:52:30Z,C,181448
ahwkuepper,mcluster,1107.015,2013-05-16T17:52:30Z,TeX,99002
ahwkuepper,mcluster,1107.015,2013-05-16T17:52:30Z,C++,12960
ahwkuepper,mcluster,1107.015,2013-05-16T17:52:30Z,Cuda,4126
ahwkuepper,mcluster,1107.015,2013-05-16T17:52:30Z,Makefile,1399
rainwoodman,gaepsi,1108.005,2011-06-03T20:35:20Z,Python,505746
rainwoodman,gaepsi,1108.005,2011-06-03T20:35:20Z,C,162111
rainwoodman,gaepsi,1108.005,2011-06-03T20:35:20Z,Fortran,5217
pyspeckit,pyspeckit,1109.001,2012-10-07T22:12:19Z,Python,1235894
pyspeckit,pyspeckit,1109.001,2012-10-07T22:12:19Z,Shell,313
aasensio,hazel,1109.004,2012-09-07T19:36:19Z,Fortran,595452
aasensio,hazel,1109.004,2012-09-07T19:36:19Z,IDL,225220
aasensio,hazel,1109.004,2012-09-07T19:36:19Z,Python,220247
aasensio,hazel,1109.004,2012-09-07T19:36:19Z,TeX,117766
aasensio,hazel,1109.004,2012-09-07T19:36:19Z,Prolog,72009
aasensio,hazel,1109.004,2012-09-07T19:36:19Z,AMPL,12767
aasensio,hazel,1109.004,2012-09-07T19:36:19Z,Makefile,6024
farhanferoz,MultiNest,1109.006,2018-11-14T14:51:57Z,Fortran,1209914
farhanferoz,MultiNest,1109.006,2018-11-14T14:51:57Z,MATLAB,79715
farhanferoz,MultiNest,1109.006,2018-11-14T14:51:57Z,C++,38628
farhanferoz,MultiNest,1109.006,2018-11-14T14:51:57Z,Makefile,18061
farhanferoz,MultiNest,1109.006,2018-11-14T14:51:57Z,CMake,17938
farhanferoz,MultiNest,1109.006,2018-11-14T14:51:57Z,C,12428
hannorein,rebound,1110.016,2011-07-02T13:11:31Z,C,1187636
hannorein,rebound,1110.016,2011-07-02T13:11:31Z,Python,374555
hannorein,rebound,1110.016,2011-07-02T13:11:31Z,Makefile,5020
hannorein,rebound,1110.016,2011-07-02T13:11:31Z,Shell,313
aconley,simple_cosfitter,1110.022,2012-08-27T15:38:39Z,C++,898670
aconley,simple_cosfitter,1110.022,2012-08-27T15:38:39Z,Shell,327909
aconley,simple_cosfitter,1110.022,2012-08-27T15:38:39Z,IDL,37709
aconley,simple_cosfitter,1110.022,2012-08-27T15:38:39Z,Prolog,8052
ixkael,3DEX,1111.011,2011-10-10T09:52:07Z,Fortran,852258
ixkael,3DEX,1111.011,2011-10-10T09:52:07Z,Shell,33698
ixkael,3DEX,1111.011,2011-10-10T09:52:07Z,JavaScript,21348
ixkael,3DEX,1111.011,2011-10-10T09:52:07Z,Prolog,3802
ixkael,3DEX,1111.011,2011-10-10T09:52:07Z,Perl,2517
N-BodyShop,tipsy,1111.015,2014-02-01T22:46:41Z,C,1655209
N-BodyShop,tipsy,1111.015,2014-02-01T22:46:41Z,Makefile,15467
N-BodyShop,tipsy,1111.015,2014-02-01T22:46:41Z,Objective-C,7854
N-BodyShop,tipsy,1111.015,2014-02-01T22:46:41Z,Shell,1919
N-BodyShop,tipsy,1111.015,2014-02-01T22:46:41Z,C++,1343
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,C,4213904
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Shell,1154461
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,M4,177271
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,HTML,157063
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Assembly,143356
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Lex,113438
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Ada,89080
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Makefile,80002
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,C++,64275
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Pascal,61164
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,C#,55726
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Objective-C,21386
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,DIGITAL Command Language,13234
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,CLIPS,6933
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Python,6655
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Roff,4486
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,SAS,1711
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Yacc,1579
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Module Management System,1545
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,sed,1102
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Tcl,873
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Elixir,483
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,Batchfile,306
ericmandel,funtools,1112.002,2013-07-26T19:49:14Z,LiveScript,37
forceflow1049,phast,1112.006,2011-10-20T15:08:45Z,IDL,3206639
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,C,2845966
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,TeX,199834
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,C++,30175
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,HTML,22198
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,Makefile,21150
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,NSIS,15341
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,M4,13352
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,Perl,12908
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,Java,8090
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,R,3757
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,XSLT,1505
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,Python,831
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,XS,495
ggobi,ggobi,1112.008,2015-03-06T23:21:18Z,Shell,296
portsmouth,cmbview,1112.011,2015-05-28T09:34:06Z,C,4467863
portsmouth,cmbview,1112.011,2015-05-28T09:34:06Z,Objective-C,254754
portsmouth,cmbview,1112.011,2015-05-28T09:34:06Z,C++,2932
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,C,2120092
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,Jupyter Notebook,607821
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,Python,128889
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,C++,6291
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,Makefile,2890
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,PowerShell,2786
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,Roff,2170
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,Batchfile,1842
brandon-rhodes,pyephem,1112.014,2012-06-25T05:36:05Z,CMake,1194
indigo-astronomy,novas,1202.003,2016-10-29T22:30:40Z,C,610963
indigo-astronomy,novas,1202.003,2016-10-29T22:30:40Z,Fortran,7945
rice-solar-physics,EBTEL,1203.007,2015-02-25T21:41:47Z,IDL,23679
rice-solar-physics,EBTEL,1203.007,2015-02-25T21:41:47Z,Prolog,2484
gotsunami,Youpi,1203.010,2012-01-27T20:37:37Z,JavaScript,1409032
gotsunami,Youpi,1203.010,2012-01-27T20:37:37Z,Python,723575
gotsunami,Youpi,1203.010,2012-01-27T20:37:37Z,CSS,180409
gotsunami,Youpi,1203.010,2012-01-27T20:37:37Z,TeX,101178
jonathansick,starfish,1204.008,2013-06-26T22:02:56Z,Fortran,326391
jonathansick,starfish,1204.008,2013-06-26T22:02:56Z,TeX,55023
jonathansick,starfish,1204.008,2013-06-26T22:02:56Z,Makefile,9070
jonathansick,starfish,1204.008,2013-06-26T22:02:56Z,Awk,8165
jonathansick,starfish,1204.008,2013-06-26T22:02:56Z,Shell,5442
jonathansick,starfish,1204.008,2013-06-26T22:02:56Z,C++,3076
jonathansick,starfish,1204.008,2013-06-26T22:02:56Z,C,2770
pmelchior,epsnoise,1204.017,2012-04-23T18:05:53Z,Python,9484
mslonina,Mechanic,1205.001,2011-12-21T10:27:33Z,C,423389
mslonina,Mechanic,1205.001,2011-12-21T10:27:33Z,Python,7621
mslonina,Mechanic,1205.001,2011-12-21T10:27:33Z,Shell,4609
mslonina,Mechanic,1205.001,2011-12-21T10:27:33Z,Fortran,1065
mslonina,Mechanic,1205.001,2011-12-21T10:27:33Z,Gnuplot,612
bertrandplez,Turbospectrum2019,1205.004,2019-04-25T15:09:52Z,Fortran,738031
bertrandplez,Turbospectrum2019,1205.004,2019-04-25T15:09:52Z,TeX,31642
bertrandplez,Turbospectrum2019,1205.004,2019-04-25T15:09:52Z,Makefile,10546
bertrandplez,Turbospectrum2019,1205.004,2019-04-25T15:09:52Z,DIGITAL Command Language,8854
bertrandplez,Turbospectrum2019,1205.004,2019-04-25T15:09:52Z,C++,4298
bertrandplez,Turbospectrum2019,1205.004,2019-04-25T15:09:52Z,SourcePawn,1596
enthought,mayavi,1205.008,2011-01-24T17:48:00Z,Python,2654154
enthought,mayavi,1205.008,2011-01-24T17:48:00Z,G-code,34817
enthought,mayavi,1205.008,2011-01-24T17:48:00Z,CSS,6551
enthought,mayavi,1205.008,2011-01-24T17:48:00Z,Batchfile,3627
enthought,mayavi,1205.008,2011-01-24T17:48:00Z,Shell,1223
spacetelescope,PyFITS,1207.009,2011-10-14T18:44:47Z,Python,1234849
spacetelescope,PyFITS,1207.009,2011-10-14T18:44:47Z,C,40680
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,C,5409012
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,Python,1049085
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,C++,137451
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,SWIG,123253
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,HTML,104758
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,Makefile,81650
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,JavaScript,29452
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,Shell,22069
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,Objective-C,15247
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,CSS,13138
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,Dockerfile,2343
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,Awk,1829
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,PHP,1189
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,Perl,837
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,Gnuplot,482
dstndstn,astrometry.net,1208.001,2014-06-20T22:21:26Z,PLSQL,71
AlLinnell,Binsyn,1208.002,2009-12-06T19:20:44Z,Fortran,2826100
AlLinnell,Binsyn,1208.002,2009-12-06T19:20:44Z,Shell,43033
AlLinnell,Binsyn,1208.002,2009-12-06T19:20:44Z,IDL,42797
djbard,ccogs,1208.006,2012-05-24T20:24:57Z,Cuda,86527
djbard,ccogs,1208.006,2012-05-24T20:24:57Z,C++,42896
djbard,ccogs,1208.006,2012-05-24T20:24:57Z,C,19366
djbard,ccogs,1208.006,2012-05-24T20:24:57Z,Python,14287
djbard,ccogs,1208.006,2012-05-24T20:24:57Z,Shell,10448
djbard,ccogs,1208.006,2012-05-24T20:24:57Z,Makefile,6289
patkel,big-macs-calibrate,1208.007,2015-03-14T20:42:29Z,Python,83191
AstroGPU,swarm,1208.012,2012-01-06T20:44:53Z,C++,809168
AstroGPU,swarm,1208.012,2012-01-06T20:44:53Z,Python,82512
AstroGPU,swarm,1208.012,2012-01-06T20:44:53Z,C,46036
